,userid,version,sum_gamerounds,retention_1,retention_7
67576,7490449,gate_40,2,False,False
67577,7490484,gate_30,9,False,False
67578,7490492,gate_30,5,False,False
67579,7490524,gate_30,134,True,True
67580,7490629,gate_30,5,True,False
67581,7490662,gate_30,36,False,False
67582,7490670,gate_30,3,False,False
67583,7490676,gate_30,56,True,False
67584,7490792,gate_40,2,False,False
67585,7490837,gate_40,4,False,False
67586,7490893,gate_30,0,False,False
67587,7491237,gate_30,3,False,False
67588,7491252,gate_30,12,True,False
67589,7491353,gate_40,20,False,False
67590,7491388,gate_40,179,True,False
67591,7491558,gate_40,58,True,False
67592,7491843,gate_30,17,True,False
67593,7492063,gate_40,2,False,False
67594,7492073,gate_30,135,True,False
67595,7492093,gate_30,216,True,True
67596,7492110,gate_30,56,True,False
67597,7492224,gate_40,4,False,False
67598,7492274,gate_40,2,False,False
67599,7492310,gate_40,3,False,False
67600,7492426,gate_30,22,False,False
67601,7492579,gate_30,27,False,False
67602,7492601,gate_30,37,True,False
67603,7492680,gate_30,4,False,False
67604,7492742,gate_40,2,False,False
67605,7492753,gate_40,14,True,False
67606,7492787,gate_30,71,True,True
67607,7493146,gate_40,3,False,False
67608,7493481,gate_30,29,True,False
67609,7493486,gate_30,7,False,False
67610,7493581,gate_30,5,False,False
67611,7493674,gate_40,16,True,False
67612,7493691,gate_40,2,True,False
67613,7493715,gate_40,13,True,False
67614,7493732,gate_30,1037,False,True
67615,7493840,gate_40,20,False,False
67616,7494039,gate_40,22,False,False
67617,7494049,gate_40,24,True,False
67618,7494073,gate_30,3,False,False
67619,7494097,gate_30,130,True,False
67620,7494240,gate_40,6,False,False
67621,7494350,gate_30,694,True,True
67622,7494507,gate_40,4,False,False
67623,7494625,gate_30,72,True,False
67624,7494675,gate_30,13,False,False
67625,7494722,gate_30,0,False,False
67626,7495019,gate_40,5,True,False
67627,7495024,gate_40,122,True,False
67628,7495063,gate_30,57,True,True
67629,7495140,gate_30,15,True,False
67630,7495232,gate_30,0,False,False
67631,7495316,gate_40,174,True,True
67632,7495475,gate_40,42,False,False
67633,7495503,gate_30,70,True,False
67634,7495823,gate_40,19,True,True
67635,7496174,gate_30,67,True,True
67636,7496180,gate_40,15,False,False
67637,7496222,gate_40,55,True,False
67638,7496335,gate_40,200,True,False
67639,7496378,gate_40,5,False,False
67640,7496415,gate_40,3,False,False
67641,7496452,gate_40,65,True,True
67642,7496487,gate_40,15,False,False
67643,7496531,gate_30,136,True,False
67644,7496687,gate_30,9,False,False
67645,7496880,gate_40,6,False,False
67646,7496941,gate_40,2,False,False
67647,7497009,gate_40,227,True,True
67648,7497177,gate_40,42,True,False
67649,7497641,gate_30,23,True,False
67650,7497928,gate_40,11,True,False
67651,7497930,gate_40,55,True,True
67652,7498090,gate_30,18,False,False
67653,7498379,gate_30,41,True,False
67654,7498403,gate_30,58,True,False
67655,7498441,gate_40,3,False,False
67656,7498735,gate_40,0,False,False
67657,7498860,gate_40,23,False,False
67658,7499034,gate_30,25,True,False
67659,7499087,gate_30,183,True,True
67660,7499226,gate_40,2,False,False
67661,7499269,gate_30,94,True,True
67662,7499375,gate_30,478,True,True
67663,7499407,gate_30,8,True,False
67664,7499411,gate_40,14,False,False
67665,7499466,gate_40,111,True,True
67666,7499567,gate_30,26,True,False
67667,7499671,gate_40,54,False,False
67668,7499890,gate_40,22,True,False
67669,7499909,gate_40,11,True,False
67670,7499922,gate_30,27,True,False
67671,7499961,gate_40,7,True,False
67672,7499986,gate_30,7,False,False
67673,7500112,gate_30,6,False,False
67674,7500370,gate_30,10,False,False
67675,7500372,gate_30,42,False,False
67676,7500511,gate_30,30,True,False
67677,7500515,gate_40,3,False,False
67678,7500581,gate_40,2,True,False
67679,7500590,gate_30,6,False,False
67680,7500644,gate_40,0,False,False
67681,7500812,gate_30,71,False,False
67682,7500932,gate_30,29,False,False
67683,7501005,gate_30,247,True,False
67684,7501045,gate_40,260,True,True
67685,7501100,gate_30,340,True,True
67686,7501122,gate_40,3,False,False
67687,7501135,gate_40,12,False,False
67688,7501186,gate_40,25,True,False
67689,7501206,gate_40,0,False,False
67690,7501480,gate_30,17,True,False
67691,7501514,gate_30,2,False,False
67692,7501527,gate_40,51,True,False
67693,7501727,gate_30,14,False,False
67694,7501856,gate_30,3,False,False
67695,7501897,gate_30,213,False,False
67696,7501917,gate_40,0,False,False
67697,7501954,gate_40,6,False,False
67698,7501974,gate_30,2,False,False
67699,7502108,gate_40,22,True,False
67700,7502176,gate_40,5,False,False
67701,7502186,gate_30,7,False,False
67702,7502233,gate_30,81,True,True
67703,7502240,gate_40,364,True,True
67704,7502252,gate_40,21,True,False
67705,7502612,gate_30,19,True,False
67706,7502639,gate_40,51,True,False
67707,7502929,gate_40,1,False,False
67708,7503145,gate_40,2,False,False
67709,7503234,gate_30,19,True,False
67710,7503289,gate_30,12,True,True
67711,7503434,gate_30,152,False,False
67712,7503451,gate_40,540,True,True
67713,7503685,gate_40,15,False,False
67714,7503786,gate_40,4,False,False
67715,7504159,gate_40,7,False,False
67716,7504170,gate_40,20,False,False
67717,7504174,gate_30,103,True,True
67718,7504226,gate_30,168,True,True
67719,7504458,gate_40,284,True,True
67720,7504513,gate_30,86,True,True
67721,7504527,gate_30,22,False,False
67722,7504955,gate_40,111,True,False
67723,7505027,gate_30,6,False,False
67724,7505080,gate_40,10,False,False
67725,7505179,gate_40,1,False,False
67726,7505320,gate_30,7,False,False
67727,7505400,gate_30,15,True,False
67728,7505423,gate_30,1,False,False
67729,7505448,gate_40,1,False,False
67730,7505455,gate_30,4,False,False
67731,7505459,gate_30,3,False,False
67732,7505885,gate_40,11,False,True
67733,7505890,gate_40,32,False,False
67734,7505960,gate_30,0,False,False
67735,7506100,gate_40,9,True,False
67736,7506221,gate_30,8,True,False
67737,7506238,gate_30,2,False,False
67738,7506307,gate_40,3,False,False
67739,7506342,gate_30,52,True,False
67740,7506440,gate_40,0,False,False
67741,7506526,gate_30,19,True,False
67742,7506679,gate_30,20,True,False
67743,7506692,gate_30,54,True,False
67744,7506876,gate_30,60,True,True
67745,7506921,gate_40,6,False,False
67746,7506925,gate_40,15,False,False
67747,7506998,gate_40,645,True,True
67748,7507127,gate_30,58,True,False
67749,7507222,gate_40,5,False,False
67750,7507241,gate_30,30,True,False
67751,7507297,gate_30,77,True,False
67752,7507310,gate_30,0,False,False
67753,7507361,gate_30,144,True,False
67754,7507363,gate_40,20,False,False
67755,7507635,gate_40,4,False,False
67756,7507641,gate_30,11,False,False
67757,7507650,gate_30,2,False,False
67758,7507692,gate_40,130,True,False
67759,7507767,gate_30,123,True,False
67760,7507788,gate_30,3,False,False
67761,7508082,gate_30,0,False,False
67762,7508428,gate_40,64,True,False
67763,7508719,gate_40,29,True,False
67764,7508812,gate_40,1,False,False
67765,7508866,gate_30,37,True,False
67766,7508990,gate_40,120,True,True
67767,7509026,gate_30,1,False,False
67768,7509056,gate_40,0,False,False
67769,7509265,gate_30,0,False,False
67770,7509269,gate_40,40,False,False
67771,7509374,gate_40,3,False,True
67772,7509462,gate_30,28,True,False
67773,7509471,gate_40,2,False,False
67774,7509779,gate_30,12,True,False
67775,7510092,gate_30,32,False,False
67776,7510312,gate_40,42,False,False
67777,7510499,gate_30,16,True,False
67778,7510691,gate_30,16,False,False
67779,7510693,gate_40,42,True,False
67780,7510762,gate_40,10,True,False
67781,7510827,gate_30,194,True,True
67782,7510841,gate_40,43,True,True
67783,7510982,gate_30,21,True,False
67784,7511002,gate_30,217,True,False
67785,7511110,gate_30,541,True,True
67786,7511135,gate_30,9,False,False
67787,7511172,gate_40,17,False,True
67788,7511187,gate_30,35,True,False
67789,7511319,gate_40,43,True,False
67790,7511397,gate_40,38,True,True
67791,7511436,gate_40,169,True,True
67792,7511741,gate_30,81,True,True
67793,7511949,gate_40,34,False,False
67794,7512190,gate_30,2,False,False
67795,7512197,gate_30,12,False,False
67796,7512212,gate_40,9,False,False
67797,7512271,gate_30,72,True,False
67798,7512343,gate_30,3,False,False
67799,7512474,gate_30,2,False,False
67800,7512569,gate_40,1,False,False
67801,7512598,gate_30,2,False,False
67802,7512782,gate_30,20,True,False
67803,7512994,gate_30,28,True,False
67804,7513108,gate_40,6,True,False
67805,7513239,gate_40,1,False,False
67806,7513417,gate_40,1090,True,True
67807,7513681,gate_40,63,False,False
67808,7513712,gate_30,18,True,False
67809,7514139,gate_30,0,False,False
67810,7514186,gate_30,14,False,False
67811,7514366,gate_40,49,True,False
67812,7514500,gate_30,2,False,False
67813,7514516,gate_40,77,False,False
67814,7514566,gate_40,2,False,False
67815,7514572,gate_30,8,False,False
67816,7514840,gate_40,40,True,False
67817,7515012,gate_30,4,False,False
67818,7515153,gate_30,1,False,False
67819,7515197,gate_40,12,False,False
67820,7515546,gate_30,426,True,True
67821,7515613,gate_40,28,True,False
67822,7515747,gate_40,32,True,False
67823,7515765,gate_30,7,False,False
67824,7515830,gate_40,38,True,False
67825,7515905,gate_40,103,True,True
67826,7516048,gate_40,285,True,True
67827,7516091,gate_40,2,False,False
67828,7516258,gate_40,36,True,False
67829,7516314,gate_30,37,True,False
67830,7516342,gate_40,4,False,False
67831,7516360,gate_40,31,True,False
67832,7516450,gate_40,7,False,False
67833,7516619,gate_30,7,False,False
67834,7516712,gate_30,0,False,False
67835,7516714,gate_30,2,False,False
67836,7516822,gate_40,0,False,False
67837,7517028,gate_30,111,True,False
67838,7517078,gate_30,1,False,False
67839,7517295,gate_30,16,False,False
67840,7517454,gate_40,12,False,False
67841,7517594,gate_30,66,True,False
67842,7517645,gate_30,23,False,False
67843,7517717,gate_30,147,False,True
67844,7517946,gate_30,147,True,True
67845,7518082,gate_40,0,False,False
67846,7518321,gate_30,2,False,False
67847,7518730,gate_40,6,False,False
67848,7518916,gate_30,6,False,False
67849,7518921,gate_30,19,False,False
67850,7519066,gate_30,11,False,False
67851,7519200,gate_30,4,False,False
67852,7519209,gate_30,0,False,False
67853,7519294,gate_40,27,False,False
67854,7519805,gate_40,17,False,False
67855,7519823,gate_30,0,False,False
67856,7520153,gate_30,12,True,False
67857,7520403,gate_30,33,True,False
67858,7520459,gate_30,11,False,False
67859,7520495,gate_30,2,False,False
67860,7520881,gate_40,63,True,False
67861,7521063,gate_30,31,True,False
67862,7521064,gate_40,17,False,False
67863,7521154,gate_30,1,False,False
67864,7521210,gate_30,21,False,True
67865,7521247,gate_30,47,True,False
67866,7521302,gate_40,22,True,False
67867,7521391,gate_30,15,True,False
67868,7521677,gate_40,45,False,False
67869,7521855,gate_40,109,True,True
67870,7522093,gate_30,74,True,False
67871,7522241,gate_30,9,False,False
67872,7522360,gate_30,41,False,False
67873,7522391,gate_40,20,False,False
67874,7522669,gate_30,68,True,True
67875,7522863,gate_30,26,False,False
67876,7523132,gate_30,41,True,False
67877,7523144,gate_30,18,False,False
67878,7523183,gate_40,10,False,False
67879,7523195,gate_40,17,False,False
67880,7523255,gate_30,20,False,False
67881,7523294,gate_40,76,True,False
67882,7523359,gate_30,1,False,False
67883,7523503,gate_30,2,False,False
67884,7523645,gate_30,2,False,False
67885,7523742,gate_30,3,False,False
67886,7523787,gate_30,13,False,False
67887,7523809,gate_30,3,True,False
67888,7523820,gate_40,1,False,False
67889,7523896,gate_40,15,False,True
67890,7523926,gate_30,0,True,False
67891,7523984,gate_40,43,True,False
67892,7524030,gate_30,28,False,False
67893,7524103,gate_40,16,False,False
67894,7524342,gate_40,86,True,False
67895,7524478,gate_30,11,True,False
67896,7524531,gate_30,40,True,True
67897,7524564,gate_30,21,False,False
67898,7524571,gate_40,35,False,False
67899,7524580,gate_30,9,False,False
67900,7524720,gate_30,12,False,False
67901,7524867,gate_40,88,True,False
67902,7525025,gate_30,75,False,False
67903,7525116,gate_30,193,True,True
67904,7525157,gate_40,5,False,False
67905,7525176,gate_40,31,True,False
67906,7525316,gate_30,14,True,False
67907,7525363,gate_40,108,False,False
67908,7525428,gate_30,13,False,False
67909,7525456,gate_30,8,False,False
67910,7525515,gate_30,425,True,True
67911,7525599,gate_30,1,False,False
67912,7525665,gate_40,18,True,False
67913,7525722,gate_40,27,False,False
67914,7525825,gate_30,4,False,False
67915,7526101,gate_40,38,True,False
67916,7526185,gate_30,534,True,True
67917,7526187,gate_40,310,True,False
67918,7526355,gate_30,37,True,False
67919,7526807,gate_40,105,True,False
67920,7527048,gate_40,0,False,False
67921,7527058,gate_30,15,False,False
67922,7527109,gate_30,14,True,False
67923,7527110,gate_30,2,False,False
67924,7527298,gate_40,5,True,False
67925,7527330,gate_30,19,True,False
67926,7527362,gate_30,16,True,False
67927,7527416,gate_30,20,False,False
67928,7527681,gate_30,4,False,False
67929,7527850,gate_30,3,False,False
67930,7527890,gate_30,5,False,False
67931,7527922,gate_30,1,False,False
67932,7527969,gate_40,18,False,False
67933,7528013,gate_30,30,False,False
67934,7528042,gate_40,1,False,False
67935,7528252,gate_40,13,True,False
67936,7528362,gate_40,12,False,False
67937,7528510,gate_30,3,False,False
67938,7528704,gate_40,3,False,False
67939,7528749,gate_40,0,False,False
67940,7528774,gate_30,43,True,True
67941,7528896,gate_40,3,False,False
67942,7529033,gate_30,1,False,False
67943,7529067,gate_40,6,False,False
67944,7529383,gate_40,7,False,False
67945,7529428,gate_40,0,False,False
67946,7529706,gate_40,66,True,False
67947,7529863,gate_40,0,False,False
67948,7529935,gate_30,22,True,False
67949,7529947,gate_40,63,True,False
67950,7530061,gate_40,7,True,False
67951,7530281,gate_40,15,False,False
67952,7530339,gate_30,23,False,False
67953,7530566,gate_30,105,True,True
67954,7530722,gate_40,1,False,False
67955,7530730,gate_30,20,False,False
67956,7530763,gate_40,14,False,False
67957,7530823,gate_30,1,False,False
67958,7530880,gate_30,33,False,False
67959,7530904,gate_40,1,False,False
67960,7531261,gate_30,4,False,False
67961,7531686,gate_30,6,False,False
67962,7531805,gate_30,705,True,True
67963,7531993,gate_40,160,True,True
67964,7532068,gate_40,49,False,False
67965,7532084,gate_30,0,False,False
67966,7532121,gate_40,0,False,False
67967,7532273,gate_30,1,False,False
67968,7532397,gate_30,46,True,False
67969,7532450,gate_30,11,True,False
67970,7532486,gate_40,87,True,False
67971,7532610,gate_30,33,True,False
67972,7532676,gate_40,9,False,False
67973,7533067,gate_30,14,False,False
67974,7533469,gate_40,14,False,False
67975,7533643,gate_30,86,True,False
67976,7533684,gate_30,3,False,False
67977,7533931,gate_40,13,False,False
67978,7533991,gate_30,3,False,False
67979,7534179,gate_40,7,True,False
67980,7534199,gate_30,76,True,False
67981,7534473,gate_40,3,False,False
67982,7534494,gate_30,15,True,False
67983,7534524,gate_30,27,False,False
67984,7534689,gate_30,28,False,False
67985,7534739,gate_40,31,True,False
67986,7534852,gate_40,17,False,False
67987,7535026,gate_30,14,False,False
67988,7535089,gate_40,13,True,False
67989,7535171,gate_30,57,True,False
67990,7535308,gate_30,335,True,True
67991,7535546,gate_30,27,True,False
67992,7535714,gate_30,3,False,False
67993,7535806,gate_30,61,True,False
67994,7535872,gate_30,11,False,False
67995,7535993,gate_40,212,True,False
67996,7536088,gate_40,134,True,True
67997,7536241,gate_30,84,True,True
67998,7536294,gate_40,94,True,False
67999,7536398,gate_40,21,False,False
68000,7536436,gate_40,11,False,False
68001,7536486,gate_40,3,False,False
68002,7536654,gate_30,17,True,False
68003,7536665,gate_30,20,False,False
68004,7536748,gate_40,15,True,False
68005,7536843,gate_40,5,False,False
68006,7536890,gate_30,13,True,False
68007,7536978,gate_30,6,True,True
68008,7537236,gate_30,36,False,False
68009,7537294,gate_30,11,False,False
68010,7537295,gate_30,25,False,True
68011,7537542,gate_40,18,True,False
68012,7537567,gate_40,9,True,False
68013,7537691,gate_40,15,True,False
68014,7537696,gate_30,53,True,True
68015,7537810,gate_30,18,True,True
68016,7538076,gate_30,10,True,False
68017,7538131,gate_30,0,False,False
68018,7538262,gate_30,0,False,False
68019,7538377,gate_30,1,False,False
68020,7538537,gate_40,19,False,False
68021,7538588,gate_40,8,False,False
68022,7538770,gate_30,0,False,False
68023,7538838,gate_30,77,True,False
68024,7538959,gate_30,11,False,False
68025,7539352,gate_40,9,False,False
68026,7539396,gate_40,104,False,True
68027,7539504,gate_30,12,False,False
68028,7539827,gate_30,22,False,False
68029,7539891,gate_30,11,False,False
68030,7539919,gate_40,160,True,False
68031,7540216,gate_30,360,True,True
68032,7540272,gate_30,2,False,False
68033,7540440,gate_30,15,True,False
68034,7540457,gate_40,28,False,False
68035,7540460,gate_30,13,False,False
68036,7540471,gate_30,45,True,False
68037,7540550,gate_40,83,False,True
68038,7540718,gate_40,0,False,False
68039,7540732,gate_30,11,False,False
68040,7540798,gate_30,32,True,True
68041,7540808,gate_30,65,True,False
68042,7540832,gate_40,24,False,False
68043,7540880,gate_40,6,False,False
68044,7541375,gate_40,10,False,False
68045,7541619,gate_30,55,True,False
68046,7541832,gate_40,5,False,False
68047,7541931,gate_40,7,False,False
68048,7542025,gate_40,7,False,False
68049,7542048,gate_40,93,True,False
68050,7542222,gate_30,0,False,False
68051,7542274,gate_30,1,False,False
68052,7542297,gate_40,65,True,False
68053,7542307,gate_40,47,True,False
68054,7542377,gate_40,0,False,False
68055,7542489,gate_40,3,False,False
68056,7542553,gate_40,2,False,False
68057,7542580,gate_30,2,False,False
68058,7542581,gate_40,29,False,False
68059,7542656,gate_40,10,True,False
68060,7543096,gate_40,30,False,False
68061,7543189,gate_30,13,False,False
68062,7543415,gate_40,1,False,False
68063,7543436,gate_40,20,True,False
68064,7543471,gate_30,12,True,False
68065,7543508,gate_30,9,True,False
68066,7543954,gate_40,8,False,False
68067,7544124,gate_30,270,True,False
68068,7544205,gate_30,110,True,False
68069,7544226,gate_30,6,False,False
68070,7544270,gate_30,10,False,False
68071,7544394,gate_30,4,False,False
68072,7544484,gate_30,9,True,False
68073,7544616,gate_40,113,True,True
68074,7544659,gate_40,200,True,True
68075,7544677,gate_30,82,True,True
68076,7544842,gate_40,548,True,True
68077,7544904,gate_30,37,True,False
68078,7544908,gate_30,0,False,False
68079,7545334,gate_30,31,True,False
68080,7545368,gate_40,5,True,False
68081,7545409,gate_40,7,False,False
68082,7545444,gate_30,553,True,True
68083,7545485,gate_30,1,True,False
68084,7545495,gate_40,24,False,True
68085,7545747,gate_30,3,True,False
68086,7545790,gate_30,17,False,False
68087,7545861,gate_30,4,False,False
68088,7545862,gate_40,5,False,False
68089,7545931,gate_40,9,False,False
68090,7546144,gate_40,33,False,False
68091,7546209,gate_40,3,False,False
68092,7546413,gate_30,21,True,False
68093,7546416,gate_30,1,False,False
68094,7546590,gate_40,54,True,False
68095,7546636,gate_40,0,False,False
68096,7546958,gate_40,2,False,False
68097,7546996,gate_40,149,True,True
68098,7547056,gate_40,53,True,False
68099,7547065,gate_30,5,False,False
68100,7547066,gate_40,65,True,False
68101,7547104,gate_40,3,False,False
68102,7547288,gate_30,3,False,False
68103,7547298,gate_40,14,False,False
68104,7547351,gate_30,78,True,True
68105,7547487,gate_30,44,True,False
68106,7547503,gate_30,0,False,False
68107,7547664,gate_30,3,False,False
68108,7547701,gate_30,18,False,False
68109,7547829,gate_40,144,False,True
68110,7548111,gate_30,23,False,False
68111,7548145,gate_40,45,False,False
68112,7548154,gate_30,36,True,False
68113,7548334,gate_40,51,True,False
68114,7548342,gate_30,11,False,False
68115,7548482,gate_30,60,True,False
68116,7548703,gate_40,28,False,False
68117,7548704,gate_30,2,False,False
68118,7548776,gate_40,32,True,False
68119,7548909,gate_30,127,True,True
68120,7548959,gate_40,262,True,True
68121,7549236,gate_40,8,True,False
68122,7549326,gate_40,11,True,False
68123,7549333,gate_30,29,False,False
68124,7549344,gate_30,17,False,False
68125,7549427,gate_30,251,True,True
68126,7549493,gate_40,1,False,False
68127,7549563,gate_30,33,True,False
68128,7549576,gate_30,2,False,False
68129,7549659,gate_40,21,False,True
68130,7549881,gate_40,105,True,True
68131,7550094,gate_40,14,False,True
68132,7550176,gate_30,4,False,False
68133,7550208,gate_30,3,False,False
68134,7550228,gate_30,9,False,False
68135,7550328,gate_30,104,True,False
68136,7550383,gate_30,4,False,False
68137,7550523,gate_30,220,True,True
68138,7550524,gate_30,14,False,False
68139,7550755,gate_30,6,False,False
68140,7551011,gate_40,1,False,False
68141,7551119,gate_30,132,True,False
68142,7551146,gate_40,119,True,False
68143,7551211,gate_30,16,False,False
68144,7551247,gate_30,54,True,False
68145,7551324,gate_30,20,True,False
68146,7551327,gate_40,3,False,False
68147,7551478,gate_30,5,False,False
68148,7551770,gate_30,8,False,False
68149,7551913,gate_40,116,False,False
68150,7552441,gate_40,1,False,False
68151,7552446,gate_30,71,True,False
68152,7552552,gate_30,12,False,True
68153,7552596,gate_30,163,True,False
68154,7552665,gate_40,13,False,False
68155,7553240,gate_30,12,False,False
68156,7553383,gate_30,7,False,False
68157,7553559,gate_40,84,True,False
68158,7553826,gate_40,24,False,False
68159,7554104,gate_30,12,False,False
68160,7554121,gate_30,19,False,False
68161,7554128,gate_30,8,False,False
68162,7554540,gate_30,6,False,False
68163,7554638,gate_40,26,True,False
68164,7554685,gate_40,1,False,False
68165,7554814,gate_40,21,False,False
68166,7554850,gate_40,34,True,False
68167,7554852,gate_40,297,True,True
68168,7554993,gate_30,15,True,False
68169,7555018,gate_30,4,False,False
68170,7555234,gate_40,32,True,True
68171,7555782,gate_30,12,False,False
68172,7555809,gate_30,43,True,False
68173,7556198,gate_40,99,True,False
68174,7556389,gate_40,57,True,False
68175,7556691,gate_30,2,True,False
68176,7556696,gate_30,93,True,True
68177,7556884,gate_40,51,True,False
68178,7557017,gate_30,13,False,False
68179,7557018,gate_40,0,False,False
68180,7557140,gate_30,13,True,False
68181,7557507,gate_30,7,True,False
68182,7557631,gate_30,157,False,False
68183,7557745,gate_40,60,False,False
68184,7557757,gate_40,64,True,True
68185,7557799,gate_40,6,False,False
68186,7558609,gate_40,329,True,True
68187,7558620,gate_30,2,False,False
68188,7558733,gate_30,54,True,False
68189,7558763,gate_40,0,False,False
68190,7558765,gate_30,4,False,False
68191,7558789,gate_40,177,True,True
68192,7558807,gate_30,24,True,False
68193,7559143,gate_30,103,True,False
68194,7559250,gate_30,7,False,False
68195,7559252,gate_40,6,False,True
68196,7559270,gate_30,15,True,False
68197,7559312,gate_30,15,True,False
68198,7559317,gate_40,87,True,False
68199,7559465,gate_30,340,True,True
68200,7559638,gate_30,31,True,False
68201,7559839,gate_30,21,False,False
68202,7560179,gate_40,10,False,False
68203,7560279,gate_40,109,True,True
68204,7560430,gate_40,31,True,True
68205,7560455,gate_40,2,False,False
68206,7560571,gate_40,3,False,False
68207,7560762,gate_30,31,True,False
68208,7560913,gate_40,7,False,False
68209,7561013,gate_40,1,False,False
68210,7561098,gate_30,258,True,False
68211,7561135,gate_40,1,False,False
68212,7561279,gate_30,9,False,False
68213,7561363,gate_30,9,False,False
68214,7561383,gate_30,2,False,False
68215,7561715,gate_40,13,False,False
68216,7561730,gate_40,445,True,True
68217,7562260,gate_30,4,False,False
68218,7562377,gate_40,18,False,False
68219,7562384,gate_40,6,False,False
68220,7562453,gate_30,0,False,False
68221,7562576,gate_40,5,False,False
68222,7562668,gate_40,0,False,False
68223,7562741,gate_40,9,False,False
68224,7562749,gate_30,21,True,False
68225,7562751,gate_40,30,True,False
68226,7562928,gate_30,2,False,False
68227,7563009,gate_30,4,False,False
68228,7563085,gate_40,9,True,False
68229,7563364,gate_40,3,False,False
68230,7563416,gate_40,12,True,False
68231,7563467,gate_40,61,True,True
68232,7563498,gate_40,56,True,False
68233,7563523,gate_30,13,False,False
68234,7563545,gate_30,98,True,True
68235,7563547,gate_40,28,True,False
68236,7563661,gate_40,189,True,False
68237,7563671,gate_40,105,True,False
68238,7563690,gate_40,1,False,False
68239,7563930,gate_40,115,True,True
68240,7563946,gate_30,0,False,False
68241,7564097,gate_30,58,True,False
68242,7564243,gate_40,56,False,False
68243,7564416,gate_40,0,False,False
68244,7564453,gate_30,118,True,True
68245,7564459,gate_40,1,False,False
68246,7564632,gate_30,9,False,False
68247,7564689,gate_30,38,True,False
68248,7564731,gate_30,1,False,False
68249,7564772,gate_40,50,True,True
68250,7564821,gate_30,4,False,False
68251,7564850,gate_40,9,False,False
68252,7564986,gate_30,1,False,False
68253,7565210,gate_30,322,True,True
68254,7565321,gate_40,43,True,False
68255,7565404,gate_40,58,True,False
68256,7565429,gate_40,4,False,False
68257,7565796,gate_30,6,True,False
68258,7565801,gate_30,84,True,False
68259,7565808,gate_30,7,False,False
68260,7565885,gate_30,17,False,False
68261,7566218,gate_40,51,True,True
68262,7566332,gate_30,2,False,False
68263,7566376,gate_30,245,True,False
68264,7566524,gate_30,14,False,False
68265,7566552,gate_30,26,True,False
68266,7566725,gate_40,37,True,False
68267,7567210,gate_40,29,True,False
68268,7567234,gate_40,375,True,True
68269,7567249,gate_30,2,False,False
68270,7567266,gate_30,9,False,False
68271,7567432,gate_30,31,True,True
68272,7567576,gate_30,8,True,False
68273,7567608,gate_30,60,True,False
68274,7567673,gate_40,22,False,False
68275,7567721,gate_30,3,False,False
68276,7567807,gate_30,5,True,False
68277,7567868,gate_30,27,True,False
68278,7567976,gate_40,0,False,False
68279,7568050,gate_30,2,False,False
68280,7568081,gate_40,4,False,False
68281,7568105,gate_40,26,True,False
68282,7568703,gate_40,444,True,True
68283,7569150,gate_30,64,True,True
68284,7569236,gate_40,14,False,False
68285,7569403,gate_40,14,True,False
68286,7569553,gate_30,8,True,True
68287,7569644,gate_30,20,False,False
68288,7569662,gate_30,7,False,False
68289,7569789,gate_40,37,False,False
68290,7569825,gate_40,18,False,False
68291,7569827,gate_30,7,False,False
68292,7570005,gate_40,186,True,False
68293,7570034,gate_30,5,False,False
68294,7570083,gate_30,15,False,False
68295,7570238,gate_40,35,False,False
68296,7570241,gate_40,5,False,False
68297,7570383,gate_40,26,False,False
68298,7570389,gate_40,50,True,False
68299,7570539,gate_40,53,True,False
68300,7570635,gate_30,5,False,False
68301,7570950,gate_40,20,False,False
68302,7570953,gate_30,5,False,False
68303,7571000,gate_40,4,False,False
68304,7571006,gate_30,8,False,False
68305,7571025,gate_30,7,False,False
68306,7571176,gate_30,8,False,False
68307,7571475,gate_30,6,False,False
68308,7571542,gate_40,4,True,False
68309,7571747,gate_30,14,True,False
68310,7571814,gate_40,3,False,False
68311,7571819,gate_40,18,True,False
68312,7572208,gate_30,5,False,False
68313,7572241,gate_40,40,False,False
68314,7572404,gate_30,58,True,False
68315,7572486,gate_30,14,False,False
68316,7572821,gate_30,7,False,False
68317,7573170,gate_40,30,False,False
68318,7573255,gate_30,15,False,False
68319,7573352,gate_40,11,True,False
68320,7573580,gate_40,9,True,False
68321,7573670,gate_30,82,True,False
68322,7574073,gate_30,6,False,False
68323,7574204,gate_30,3,False,False
68324,7574359,gate_30,67,True,True
68325,7574426,gate_40,2,False,False
68326,7574493,gate_40,4,False,False
68327,7574511,gate_30,31,False,False
68328,7574604,gate_40,4,True,False
68329,7574709,gate_30,57,True,False
68330,7574746,gate_30,26,True,False
68331,7574885,gate_30,129,False,False
68332,7574897,gate_30,12,False,False
68333,7574915,gate_30,1,False,False
68334,7574922,gate_40,7,False,False
68335,7574943,gate_40,4,False,False
68336,7575009,gate_40,140,True,False
68337,7575212,gate_40,2,False,False
68338,7575585,gate_30,3,False,False
68339,7575602,gate_30,286,True,False
68340,7575870,gate_30,20,False,True
68341,7575991,gate_30,160,True,True
68342,7576178,gate_30,120,True,True
68343,7576411,gate_40,4,False,False
68344,7576550,gate_40,75,True,True
68345,7576580,gate_40,23,False,False
68346,7576658,gate_40,82,True,False
68347,7576863,gate_30,148,True,True
68348,7577024,gate_30,10,False,False
68349,7577081,gate_40,1,False,False
68350,7577104,gate_40,8,False,False
68351,7577141,gate_30,7,False,False
